Time,PRICE,SIZE,EXCHANGE
10:06:50.599,135.13,200,P
10:06:51.255,135.12,100,P
10:06:51.256,135.12,9,P
10:06:51.256,135.12,91,P
10:06:51.256,135.12,9,P
10:06:51.993,135.11,200,D
10:06:52.327,135.12,3,D
10:06:53.197,135.11,16,Z
10:06:53.791,135.12,22,D
10:06:53.995,135.11,2,D
10:06:54.058,135.11,100,Q
10:06:54.491,135.11,35,Q
10:06:54.491,135.11,65,Q
10:06:54.492,135.11,47,P
10:06:54.492,135.11,1,P
10:06:55.246,135.11,84,Z
10:06:55.247,135.11,1,K
10:06:55.247,135.11,199,K
10:06:55.247,135.11,1,Q
10:06:55.247,135.11,1,K
10:06:55.247,135.11,252,P
10:06:55.247,135.11,55,P
10:06:55.365,135.1,100,Z
10:06:55.365,135.1,100,Z
10:06:55.365,135.1,100,Z
10:06:55.365,135.1,35,Q
10:06:55.365,135.1,399,Q
10:06:55.365,135.1,5,Z
10:06:55.365,135.1,1,Q
10:06:55.365,135.1,106,Z
10:06:55.385,135.09,66,X
10:06:55.385,135.09,100,Y
10:06:55.386,135.09,100,D
10:06:55.702,135.09,50,D
10:06:55.791,135.09,5,D
10:06:56.181,135.1,100,Q
10:06:56.181,135.1,100,Z
10:06:56.181,135.1,100,Y
10:06:56.762,135.11,100,K
10:06:56.762,135.11,100,Z
10:06:56.970,135.1,100,D
10:06:57.021,135.1,200,Q
10:06:57.021,135.1,100,Q
10:06:57.021,135.1,100,K
10:06:57.021,135.1,200,Z
10:06:57.022,135.1,200,P
10:06:57.024,135.11,100,D
10:06:57.025,135.11,200,D
10:06:57.026,135.11,200,D
10:06:57.026,135.11,100,D
10:06:57.026,135.11,200,D
10:06:57.027,135.1,200,D
10:06:57.231,135.1,2,D
10:06:58.023,135.1,8,D
10:06:58.460,135.09,37,D
10:06:58.571,135.1,1,D
10:06:58.966,135.1,100,B
10:06:58.966,135.1,100,Q
10:06:58.966,135.1,100,Q
10:06:58.966,135.1,100,Q
10:06:58.967,135.1,100,P
10:06:58.970,135.12,100,Q
10:06:58.970,135.12,100,B
10:06:58.970,135.12,100,Y
10:06:58.970,135.12,100,J
10:06:58.970,135.12,100,Z
10:06:58.970,135.12,100,K
10:06:58.970,135.12,100,P
10:06:58.970,135.12,100,P
10:06:58.970,135.12,100,P
10:06:58.970,135.12,100,P
10:06:58.976,135.11,100,Q
10:06:58.976,135.11,100,B
10:06:58.976,135.11,100,P
10:06:58.976,135.11,100,Y
10:06:59.872,135.12,100,D
10:07:00.123,135.12,6,D
10:07:00.292,135.11,100,Q
10:07:00.293,135.11,100,K
10:07:00.330,135.1,100,Q
10:07:00.330,135.1,200,Z
10:07:00.330,135.1,100,Z
10:07:00.330,135.1,100,K
10:07:00.330,135.1,100,Q
10:07:00.330,135.1,200,P
10:07:01.208,135.1,352,D
10:07:01.430,135.09,113,D
10:07:01.434,135.09,54,D
10:07:02.619,135.1,100,J
10:07:02.619,135.1,100,Y
10:07:02.620,135.1,100,K
10:07:02.680,135.09,100,D
10:07:03.549,135.1,400,D
10:07:03.549,135.1,400,D
10:07:03.554,135.1,600,D
10:07:04.010,135.1,8,D
10:07:04.185,135.09,98,D
10:07:04.427,135.1,50,D
10:07:04.608,135.1,100,Q
10:07:04.608,135.1,200,Q
10:07:04.948,135.1,1000,D
10:07:05.268,135.1,100,Y
10:07:05.844,135.1,100,D
10:07:06.212,135.1,100,Q
10:07:06.212,135.1,200,Q
10:07:06.213,135.1,200,P
10:07:06.504,135.09,100,B
10:07:06.504,135.09,5,Y
10:07:06.508,135.09,100,P
10:07:06.508,135.09,55,P
10:07:06.508,135.09,40,P
10:07:06.672,135.1,5,D
10:07:08.471,135.09,35,Q
10:07:08.471,135.09,65,Q
10:07:08.472,135.09,33,K
10:07:08.909,135.09,100,K
10:07:09.514,135.1,10,D
10:07:10.360,135.09,35,Q
10:07:10.360,135.09,165,Q
10:07:10.360,135.09,35,Q
10:07:10.360,135.09,65,Q
10:07:10.361,135.09,67,V
10:07:10.366,135.09,35,Q
10:07:10.483,135.09,33,K
10:07:10.821,135.09,2,D
10:07:10.853,135.08,3,D
10:07:11.511,135.08,20,D
10:07:11.870,135.09,25,D
10:07:13.254,135.09,100,K
10:07:13.255,135.09,100,Q
10:07:13.255,135.09,100,P
10:07:13.255,135.09,100,K
10:07:13.807,135.09,100,D
10:07:13.904,135.1,1,D
10:07:14.224,135.1,50,D
10:07:14.811,135.09,100,Z
10:07:14.811,135.09,100,Z
10:07:14.811,135.09,100,Z
10:07:14.811,135.09,28,Z
10:07:14.933,135.1,100,Y
10:07:15.096,135.1,300,D
10:07:15.173,135.09,34,D
10:07:15.587,135.09,250,D
10:07:17.436,135.1,2,D
10:07:17.814,135.1,25,D
10:07:17.830,135.09,2,Q
10:07:17.830,135.09,100,Q
10:07:17.830,135.09,100,Z
10:07:17.830,135.09,100,K
10:07:17.831,135.09,100,P
10:07:18.943,135.09,100,D
10:07:19.009,135.09,1,D
10:07:19.531,135.08,282,D
10:07:19.835,135.09,405,D
10:07:21.347,135.09,47,Q
10:07:21.347,135.09,91,K
10:07:21.358,135.09,53,Q
10:07:21.358,135.09,100,Q
10:07:21.359,135.09,9,K
10:07:21.359,135.09,91,K
10:07:21.359,135.09,9,K
10:07:21.359,135.09,50,P
10:07:21.360,135.09,100,Y
10:07:21.360,135.09,100,Y
10:07:22.492,135.1,100,V
10:07:22.536,135.09,245,D
10:07:23.240,135.1,100,V
10:07:23.762,135.09,72,D
10:07:24.047,135.1,250,D
10:07:25.281,135.1,100,V
10:07:25.308,135.09,100,Y
10:07:25.309,135.09,100,J
10:07:25.397,135.1,100,D
10:07:25.684,135.1,2,D
10:07:25.871,135.09,100,D
10:07:26.911,135.09,1,D
10:07:26.913,135.09,1,D
10:07:26.985,135.1,9,D
10:07:28.303,135.1,100,V
10:07:28.882,135.09,100,D
10:07:30.663,135.1,5,D
10:07:30.737,135.09,5,D
10:07:30.764,135.1,4,B
10:07:31.585,135.1,37,D
10:07:31.828,135.09,100,Y
10:07:31.947,135.09,46,D
10:07:32.310,135.09,15,Y
10:07:32.556,135.1,14,D
10:07:32.641,135.09,59,Q
10:07:32.641,135.09,41,Q
10:07:32.641,135.09,100,Q
10:07:32.641,135.09,200,Z
10:07:32.641,135.09,35,Q
10:07:32.641,135.09,49,Q
10:07:32.641,135.09,1,Z
10:07:32.641,135.09,95,K
10:07:32.641,135.09,5,K
10:07:32.641,135.09,95,K
10:07:32.641,135.09,5,K
10:07:32.641,135.09,200,K
10:07:32.642,135.09,100,P
10:07:32.642,135.09,1,P
10:07:32.643,135.09,100,V
10:07:32.645,135.08,100,V
10:07:33.009,135.09,100,D
10:07:33.808,135.08,85,Y
10:07:33.812,135.08,77,D
10:07:33.813,135.09,77,D
10:07:33.814,135.09,300,D
10:07:33.815,135.09,300,D
10:07:33.815,135.09,238,D
10:07:33.817,135.08,300,D
10:07:33.817,135.08,300,D
10:07:34.146,135.08,69,D
10:07:34.982,135.08,4,D
10:07:37.974,135.09,1,D
10:07:38.077,135.09,100,Y
10:07:38.077,135.09,100,J
10:07:38.383,135.08,49,D
10:07:38.810,135.09,110,D
10:07:39.205,135.09,138,D
10:07:40.166,135.09,1,D
10:07:40.351,135.09,100,Q
10:07:40.351,135.09,100,Q
10:07:40.351,135.09,100,Q
10:07:40.351,135.09,100,K
10:07:40.351,135.09,100,Q
10:07:40.351,135.09,100,K
10:07:40.351,135.1,100,J
10:07:40.351,135.1,100,K
10:07:40.351,135.1,100,K
10:07:40.352,135.09,100,P
10:07:40.352,135.09,100,P
10:07:40.353,135.1,100,Q
10:07:40.353,135.1,100,Q
10:07:40.353,135.1,100,Q
10:07:40.353,135.1,67,Q
10:07:40.353,135.1,33,Q
10:07:40.354,135.1,100,P
10:07:40.354,135.1,200,P
10:07:40.354,135.1,142,Z
10:07:40.354,135.1,58,Z
10:07:40.354,135.1,100,P
10:07:40.354,135.1,280,P
10:07:40.355,135.11,100,B
10:07:40.355,135.1,100,P
10:07:40.355,135.1,100,P
10:07:40.355,135.1,20,P
10:07:40.635,135.1,50,Y
10:07:41.344,135.11,5,D
10:07:41.467,135.11,100,Q
10:07:41.468,135.11,100,P
10:07:42.258,135.1,30,D
10:07:42.816,135.11,110,D
10:07:42.912,135.1,3,D
10:07:43.550,135.11,28,D
10:07:43.850,135.1,3,D
10:07:44.605,135.11,2,D
10:07:45.210,135.1,99,D
10:07:45.354,135.1,100,B
10:07:45.354,135.1,100,B
10:07:45.354,135.1,5,Y
10:07:45.354,135.1,95,Y
10:07:45.354,135.1,5,Y
10:07:45.354,135.1,95,J
10:07:45.354,135.1,35,Q
10:07:45.354,135.1,100,Q
10:07:45.354,135.1,105,J
10:07:45.354,135.1,100,Q
10:07:45.354,135.1,2,Z
10:07:45.355,135.1,100,P
10:07:45.355,135.1,100,Q
10:07:45.357,135.1,100,Q
10:07:45.548,135.11,262,D
10:07:45.554,135.1,549,D
10:07:46.323,135.09,300,D
10:07:46.324,135.09,300,D
10:07:46.352,135.09,400,D
10:07:46.962,135.09,100,K
10:07:47.545,135.09,1,D
10:07:47.657,135.1,100,K
10:07:47.657,135.1,1,K
10:07:47.657,135.1,98,K
10:07:47.657,135.1,100,K
10:07:47.657,135.1,1,K
10:07:47.755,135.1,11,D
10:07:47.968,135.1,100,V
10:07:48.326,135.1,100,X
10:07:48.326,135.1,38,X
10:07:48.326,135.1,100,Q
10:07:48.326,135.1,100,Q
10:07:48.326,135.1,100,Q
10:07:48.326,135.1,100,Q
10:07:48.326,135.1,99,K
10:07:48.326,135.1,100,Z
10:07:48.327,135.1,100,P
10:07:48.327,135.1,100,P
10:07:48.327,135.1,100,P
10:07:48.339,135.11,1,P
10:07:48.339,135.11,99,P
10:07:48.363,135.1,100,D
10:07:48.914,135.11,100,B
10:07:48.914,135.11,100,B
10:07:48.914,135.11,100,Q
10:07:48.914,135.11,100,Q
10:07:48.914,135.11,100,Q
10:07:48.914,135.11,200,Q
10:07:48.914,135.11,100,X
10:07:48.914,135.11,100,Q
10:07:48.914,135.11,50,X
10:07:48.915,135.11,200,K
10:07:48.915,135.11,100,Y
10:07:48.915,135.11,100,K
10:07:48.915,135.11,100,K
10:07:48.915,135.11,100,K
10:07:48.915,135.11,100,J
10:07:48.915,135.11,200,Z
10:07:48.915,135.11,100,Z
10:07:48.915,135.11,100,V
10:07:48.921,135.1,100,Z
10:07:48.975,135.1,100,P
10:07:50.078,135.1,100,K
10:07:50.078,135.1,60,K
10:07:50.385,135.1,500,Z
10:07:50.385,135.1,400,Z
10:07:50.385,135.1,400,Q
10:07:50.385,135.1,100,Q
10:07:50.385,135.1,200,K
10:07:50.385,135.1,300,K
10:07:50.386,135.1,200,K
10:07:50.386,135.1,28,Z
10:07:50.386,135.11,38,Y
10:07:50.386,135.1,11,P
10:07:50.386,135.1,300,P
10:07:50.386,135.1,89,P
10:07:50.576,135.11,62,Y
10:07:50.576,135.11,38,Y
10:07:51.196,135.1,62,D
10:07:51.839,135.11,100,K
10:07:51.839,135.11,100,J
10:07:52.337,135.1,4,D
10:07:52.465,135.11,100,K
10:07:52.920,135.11,100,P
10:07:53.065,135.12,200,D
10:07:53.068,135.12,1000,D
10:07:53.129,135.11,6,D
10:07:53.326,135.12,100,Q
10:07:53.326,135.12,100,Q
10:07:53.326,135.12,100,K
10:07:53.326,135.12,100,Z
10:07:53.326,135.12,100,Q
10:07:53.326,135.12,100,Q
10:07:53.326,135.12,200,P
10:07:53.474,135.13,10,D
10:07:53.800,135.13,9,Z
10:07:54.515,135.13,100,Q
10:07:54.515,135.14,100,B
10:07:54.515,135.14,100,B
10:07:54.516,135.13,100,P
10:07:55.183,135.14,100,B
10:07:55.184,135.14,72,K
10:07:55.184,135.14,28,K
10:07:55.184,135.14,25,K
10:07:55.185,135.14,83,P
10:07:55.185,135.14,17,P
10:07:55.617,135.14,95,D
10:07:56.100,135.15,400,D
10:07:57.056,135.14,5,D
10:07:57.628,135.14,100,B
10:07:57.628,135.14,100,B
10:07:57.896,135.14,100,Q
10:07:57.896,135.15,5,Y
10:07:57.897,135.14,100,J
10:07:57.897,135.14,100,J
10:07:57.899,135.15,5,Y
10:07:58.598,135.15,100,B
10:07:58.598,135.15,90,Y
10:07:58.598,135.15,100,Y
10:07:58.598,135.15,100,J
10:07:58.599,135.15,75,P
10:07:58.599,135.15,35,P
10:07:58.600,135.15,100,K
10:07:58.600,135.15,100,K
10:07:58.601,135.15,1100,D
10:07:58.604,135.15,100,Q
10:07:58.604,135.15,100,Q
10:07:58.604,135.15,300,Q
10:07:58.604,135.15,200,Q
10:07:58.604,135.15,350,Z
10:07:58.604,135.15,200,Z
10:07:58.604,135.15,100,K
10:07:58.604,135.15,100,Q
10:07:58.604,135.15,100,P
10:07:58.604,135.15,100,P
10:07:58.608,135.16,3536,D
10:07:58.751,135.16,19,D
10:07:59.186,135.16,7,D
10:07:59.187,135.16,18,D
10:07:59.278,135.16,10,D
10:07:59.736,135.15,2,Z
10:07:59.748,135.15,126,D
10:07:59.900,135.15,100,P
10:07:59.901,135.15,100,K
10:07:59.928,135.16,3,D
10:08:01.503,135.16,30,K
10:08:01.504,135.16,5,Q
10:08:01.651,135.16,5,Q
10:08:01.880,135.16,5,D
10:08:02.055,135.16,90,Q
10:08:02.055,135.16,10,Q
10:08:02.055,135.16,11,Q
10:08:02.055,135.16,100,Q
10:08:02.055,135.16,100,Q
10:08:02.055,135.16,100,X
10:08:02.056,135.16,100,P
10:08:02.076,135.17,20,K
10:08:02.076,135.17,50,K
10:08:02.093,135.17,1,Q
10:08:02.093,135.17,350,K
10:08:02.306,135.17,2000,D
10:08:02.532,135.18,300,D
10:08:02.563,135.18,1,D
10:08:02.642,135.18,50,D
10:08:03.549,135.18,70,D
10:08:04.639,135.17,200,B
10:08:04.639,135.17,35,Q
10:08:04.639,135.17,100,Q
10:08:04.639,135.17,5,Q
10:08:04.639,135.17,14,Q
10:08:04.639,135.17,44,Q
10:08:04.639,135.17,100,J
10:08:04.639,135.17,36,Z
10:08:04.639,135.17,36,K
10:08:04.640,135.17,200,Q
10:08:04.640,135.17,64,K
10:08:04.640,135.17,36,K
10:08:04.640,135.17,100,K
10:08:04.640,135.17,130,Z
10:08:04.640,135.17,64,K
10:08:04.640,135.17,70,Z
10:08:04.640,135.17,36,P
10:08:04.640,135.17,100,P
10:08:04.640,135.17,100,P
10:08:04.642,135.18,45,D
10:08:04.655,135.16,200,Q
10:08:04.655,135.16,35,Q
10:08:04.655,135.16,100,Q
10:08:04.655,135.16,45,Q
10:08:04.655,135.16,100,Q
10:08:04.655,135.16,100,K
10:08:04.655,135.16,100,Z
10:08:04.656,135.16,100,P
10:08:04.656,135.16,100,P
10:08:04.656,135.16,100,P
10:08:04.656,135.16,100,P
10:08:04.664,135.16,100,K
10:08:05.060,135.16,100,P
10:08:05.138,135.16,110,D
10:08:05.171,135.16,800,D
10:08:05.172,135.16,1200,D
10:08:05.896,135.15,50,D
10:08:06.056,135.17,800,D
10:08:06.091,135.16,14,D
10:08:06.258,135.17,100,Q
10:08:06.611,135.17,100,Q
10:08:06.840,135.17,100,Q
10:08:06.840,135.17,35,Q
10:08:06.841,135.17,65,P
10:08:06.842,135.17,35,P
10:08:06.987,135.16,30,D
10:08:07.857,135.16,30,D
10:08:07.878,135.17,1000,D
10:08:09.548,135.16,100,D
10:08:09.601,135.17,1,D
10:08:09.632,135.17,62,D
10:08:10.045,135.16,4,D
10:08:10.125,135.16,11,D
10:08:11.247,135.17,100,K
10:08:11.346,135.16,100,D
10:08:11.501,135.17,100,J
10:08:11.822,135.16,121,D
10:08:12.472,135.16,200,D
10:08:13.079,135.17,1000,D
10:08:13.339,135.17,200,D
10:08:13.792,135.17,149,Q
10:08:13.792,135.17,80,Q
10:08:13.792,135.17,100,Q
10:08:13.842,135.17,133,D
10:08:13.899,135.18,26,D
10:08:13.904,135.17,74,D
10:08:14.552,135.17,262,D
10:08:14.671,135.18,5,D
10:08:15.909,135.16,200,D
10:08:15.916,135.16,200,D
10:08:16.362,135.16,100,D
10:08:16.366,135.16,50,B
10:08:16.372,135.16,100,D
10:08:16.381,135.16,50,D
10:08:16.503,135.17,100,D
10:08:16.508,135.17,100,D
10:08:17.379,135.16,200,D
10:08:17.543,135.16,50,D
10:08:17.554,135.16,100,V
10:08:18.495,135.16,500,D
10:08:18.643,135.16,50,B
10:08:19.190,135.17,2,D
10:08:19.215,135.17,100,B
10:08:19.215,135.17,100,B
10:08:19.215,135.17,100,Y
10:08:19.215,135.17,100,Y
10:08:19.974,135.17,1120,D
10:08:20.320,135.16,20,D
10:08:21.100,135.16,50,D
10:08:21.877,135.16,100,B
10:08:21.877,135.16,100,Y
10:08:21.877,135.16,100,J
10:08:21.877,135.16,32,Z
10:08:21.877,135.17,52,Y
10:08:22.388,135.16,2,D
10:08:22.835,135.17,9,D
10:08:22.885,135.16,40,P
10:08:23.025,135.16,15,Y
10:08:23.812,135.17,100,J
10:08:23.813,135.17,48,Y
10:08:23.915,135.17,100,D
10:08:24.850,135.16,300,D
10:08:25.839,135.16,427,D
10:08:26.174,135.16,165,D
10:08:26.933,135.17,32,D
10:08:26.939,135.16,30,D
10:08:28.183,135.17,7,D
10:08:28.556,135.16,1000,D
10:08:28.781,135.17,14,D
10:08:28.948,135.16,15,D
10:08:29.120,135.16,100,B
10:08:29.500,135.16,5,Y
10:08:29.508,135.16,100,D
10:08:29.523,135.16,100,D
10:08:30.034,135.17,100,B
10:08:30.035,135.17,41,Y
10:08:30.035,135.17,100,B
10:08:31.022,135.17,100,Y
10:08:31.586,135.16,665,D
10:08:31.661,135.16,60,P
10:08:31.661,135.16,40,P
10:08:31.775,135.17,100,D
10:08:32.359,135.17,200,D
10:08:33.139,135.16,42,D
10:08:33.210,135.16,25,Y
10:08:33.518,135.17,100,B
10:08:33.518,135.17,100,X
10:08:33.518,135.17,28,X
10:08:33.518,135.17,100,Y
10:08:33.518,135.17,100,J
10:08:33.518,135.17,200,Q
10:08:33.518,135.17,100,Q
10:08:33.518,135.17,100,Q
10:08:33.518,135.17,181,Q
10:08:33.518,135.17,100,Z
10:08:33.518,135.17,200,Z
10:08:33.518,135.17,10,K
10:08:33.519,135.17,19,Q
10:08:33.519,135.17,200,Q
10:08:33.519,135.17,249,K
10:08:33.519,135.17,320,K
10:08:33.519,135.17,100,P
10:08:33.519,135.17,100,P
10:08:33.519,135.17,311,K
10:08:33.519,135.17,88,K
10:08:33.835,135.18,7,D
10:08:34.038,135.17,55,Y
10:08:34.038,135.17,15,Y
10:08:34.038,135.17,90,Y
10:08:34.630,135.17,1,D
10:08:35.640,135.17,127,D
10:08:37.058,135.18,100,D
10:08:37.079,135.17,30,D
10:08:38.366,135.18,100,B
10:08:38.366,135.18,12,B
10:08:38.366,135.18,88,B
10:08:38.366,135.18,100,Z
10:08:38.366,135.18,100,K
10:08:38.366,135.18,366,K
10:08:38.366,135.18,54,J
10:08:38.366,135.18,100,Q
10:08:38.366,135.18,100,J
10:08:38.366,135.18,100,Q
10:08:38.366,135.18,100,Q
10:08:38.366,135.18,600,Q
10:08:38.366,135.18,200,Q
10:08:38.366,135.18,100,Q
10:08:38.366,135.18,112,Q
10:08:38.366,135.18,100,X
10:08:38.366,135.18,188,Q
10:08:38.367,135.18,100,Q
10:08:38.367,135.18,100,P
10:08:38.367,135.18,100,P
10:08:38.367,135.18,34,K
10:08:38.382,135.18,364,D
10:08:38.388,135.18,1600,D
10:08:38.777,135.19,151,D
10:08:38.968,135.18,25,P
10:08:39.487,135.18,100,D
10:08:39.524,135.19,100,B
10:08:39.687,135.19,75,D
10:08:39.747,135.18,100,Q
10:08:39.749,135.19,100,D
10:08:40.373,135.19,1,D
10:08:40.922,135.18,6,B
10:08:40.923,135.18,6,Y
10:08:40.924,135.19,2,Y
10:08:41.761,135.19,100,D
10:08:41.831,135.18,1,J
10:08:41.833,135.18,1,D
10:08:41.852,135.18,10,Y
10:08:41.852,135.18,90,Y
10:08:42.105,135.18,5,Y
10:08:42.105,135.18,25,Y
10:08:42.111,135.18,70,D
10:08:42.311,135.19,1000,D
10:08:42.839,135.18,194,B
10:08:42.839,135.18,94,Y
10:08:42.839,135.18,65,J
10:08:42.840,135.18,134,J
10:08:42.840,135.18,100,J
10:08:42.840,135.18,83,Z
10:08:42.840,135.18,1,K
10:08:42.840,135.18,1,K
10:08:42.840,135.18,54,K
10:08:42.840,135.18,46,P
10:08:42.841,135.18,54,Q
10:08:42.841,135.18,54,P
10:08:42.841,135.18,100,P
10:08:42.842,135.18,200,Q
10:08:42.853,135.18,100,P
10:08:43.238,135.18,189,D
10:08:43.251,135.19,100,X
10:08:43.251,135.19,100,X
10:08:43.501,135.19,100,K
10:08:43.712,135.19,103,D
10:08:44.121,135.18,100,D
10:08:44.294,135.18,100,D
10:08:44.502,135.19,40,Q
10:08:44.502,135.19,200,Q
10:08:44.502,135.19,100,Q
10:08:44.502,135.19,1,Q
10:08:44.502,135.19,100,K
10:08:44.502,135.19,100,P
10:08:44.502,135.19,100,P
10:08:44.503,135.19,100,P
10:08:44.503,135.19,200,P
10:08:44.503,135.19,1400,P
10:08:44.503,135.19,100,P
10:08:44.503,135.19,400,P
10:08:44.508,135.2,100,Y
10:08:44.510,135.2,400,J
10:08:44.511,135.2,300,Y
10:08:44.511,135.2,59,Y
10:08:44.512,135.2,300,B
10:08:44.512,135.2,100,D
10:08:44.531,135.2,100,Y
10:08:44.533,135.2,700,D
10:08:44.534,135.2,100,Q
10:08:44.534,135.2,1,Q
10:08:44.534,135.2,200,Q
10:08:44.534,135.2,99,Q
10:08:44.535,135.2,41,Y
10:08:44.536,135.2,100,J
10:08:44.537,135.19,100,V
10:08:44.557,135.2,88,D
10:08:44.561,135.2,812,D
10:08:44.616,135.19,10,Z
10:08:45.738,135.2,100,D
10:08:45.851,135.2,200,Q
10:08:45.851,135.2,100,Q
10:08:45.851,135.2,353,Z
10:08:45.851,135.2,560,Z
10:08:45.851,135.2,15,K
10:08:45.851,135.2,87,Z
10:08:45.851,135.2,85,K
10:08:45.851,135.2,500,Z
10:08:45.851,135.2,100,K
10:08:45.851,135.2,315,K
10:08:45.851,135.2,300,K
10:08:45.852,135.2,100,P
10:08:45.852,135.2,200,Z
10:08:45.852,135.2,100,Z
10:08:45.852,135.2,300,Z
10:08:45.858,135.21,700,D
10:08:45.858,135.2,300,D
10:08:45.859,135.21,100,K
10:08:45.860,135.22,100,Q
10:08:45.860,135.22,100,Q
10:08:45.860,135.22,100,Q
10:08:45.860,135.22,100,Q
10:08:45.860,135.22,100,Q
10:08:45.860,135.22,100,B
10:08:45.860,135.21,200,D
10:08:45.860,135.22,100,Y
10:08:45.862,135.22,100,P
10:08:45.862,135.22,100,P
10:08:45.862,135.23,100,Q
10:08:45.862,135.23,100,Q
10:08:45.862,135.23,100,Q
10:08:45.862,135.23,100,Q
10:08:45.862,135.23,100,Q
10:08:45.862,135.23,10,Q
10:08:45.862,135.23,100,Q
10:08:45.862,135.23,90,Q
10:08:45.864,135.23,50,Y
10:08:45.866,135.23,750,D
10:08:45.883,135.23,100,K
10:08:45.883,135.23,100,K
10:08:45.883,135.23,100,K
10:08:45.883,135.23,100,K
10:08:45.883,135.23,100,K
10:08:45.883,135.23,200,K
10:08:45.906,135.23,10,Q
10:08:45.906,135.23,100,Q
10:08:45.906,135.23,100,Q
10:08:45.906,135.23,100,Z
10:08:45.906,135.23,100,Q
10:08:45.906,135.23,10,Q
10:08:45.907,135.24,100,K
10:08:45.907,135.24,200,Y
10:08:45.907,135.23,90,Q
10:08:45.907,135.23,10,Q
10:08:45.907,135.23,90,Q
10:08:45.907,135.23,100,P
10:08:45.907,135.23,100,Z
10:08:45.907,135.23,100,K
10:08:45.908,135.24,80,Y
10:08:45.908,135.24,5,Y
10:08:45.913,135.23,100,K
10:08:45.913,135.23,100,K
10:08:45.913,135.23,100,Z
10:08:45.920,135.22,2,Q
10:08:45.920,135.22,200,Q
10:08:45.921,135.22,100,K
10:08:45.923,135.21,200,Q
10:08:45.923,135.21,300,Q
10:08:45.923,135.21,100,Z
10:08:45.923,135.21,100,K
10:08:45.923,135.21,100,K
10:08:45.923,135.21,100,K
10:08:45.924,135.21,100,Q
10:08:45.924,135.21,100,P
10:08:45.924,135.21,100,P
10:08:45.924,135.21,100,P
10:08:45.924,135.21,100,K
10:08:45.924,135.21,100,Q
10:08:45.928,135.22,100,Z
10:08:45.929,135.21,100,Q
10:08:45.929,135.21,200,Q
10:08:45.929,135.21,100,Q
10:08:45.929,135.21,100,Q
10:08:45.929,135.21,100,Q
10:08:45.929,135.22,100,Z
10:08:45.929,135.22,100,Q
10:08:45.929,135.21,100,Z
10:08:45.929,135.22,100,Q
10:08:45.929,135.22,100,Q
10:08:45.930,135.22,100,P
10:08:45.930,135.22,100,Z
10:08:45.930,135.22,100,Z
10:08:45.930,135.22,100,Z
10:08:45.931,135.22,200,Z
10:08:45.931,135.22,100,B
10:08:45.931,135.22,100,P
10:08:45.931,135.22,100,P
10:08:45.932,135.22,200,Z
10:08:45.932,135.22,200,Q
10:08:45.933,135.22,100,P
10:08:45.937,135.22,200,Q
10:08:45.937,135.23,200,Q
10:08:45.937,135.23,100,Q
10:08:45.937,135.22,100,Q
10:08:45.937,135.22,100,Q
10:08:45.937,135.22,200,B
10:08:45.964,135.21,100,D
10:08:45.999,135.21,100,D
10:08:46.002,135.21,100,D
10:08:46.022,135.22,1,Q
10:08:46.204,135.22,99,Q
10:08:46.204,135.22,1,Q
10:08:46.503,135.22,100,D
10:08:46.605,135.22,500,D
10:08:46.738,135.22,99,Q
10:08:46.738,135.22,67,Q
10:08:46.739,135.22,100,P
10:08:47.375,135.2,100,D
10:08:47.761,135.23,100,Q
10:08:47.761,135.23,1,Q
10:08:47.761,135.23,100,Q
10:08:47.761,135.23,100,Q
10:08:47.761,135.23,99,Q
10:08:47.761,135.23,100,P
10:08:47.761,135.23,234,P
10:08:47.804,135.22,100,Y
10:08:47.806,135.22,400,D
10:08:48.817,135.23,5000,D
10:08:49.006,135.23,100,J
10:08:49.006,135.23,100,Y
10:08:49.014,135.23,100,Q
10:08:49.014,135.23,200,Q
10:08:49.014,135.23,100,X
10:08:49.014,135.23,100,Z
10:08:49.014,135.23,100,Z
10:08:49.014,135.23,100,K
10:08:49.014,135.23,100,K
10:08:49.015,135.23,366,P
10:08:49.015,135.23,260,D
10:08:49.016,135.23,140,D
10:08:49.996,135.24,1000,D
10:08:50.041,135.24,200,D
10:08:50.204,135.23,100,Y
10:08:50.204,135.23,100,J
10:08:50.225,135.24,147,D
10:08:50.927,135.24,147,D
10:08:51.152,135.24,200,D
10:08:51.162,135.24,500,D
10:08:51.202,135.24,200,D
10:08:51.208,135.24,100,P
10:08:52.356,135.23,300,B
10:08:52.356,135.23,100,Y
10:08:52.357,135.23,100,K
10:08:52.723,135.24,147,Q
10:08:52.773,135.24,1000,D
10:08:52.911,135.24,100,X
10:08:52.911,135.24,53,Q
10:08:52.911,135.24,100,Q
10:08:52.911,135.24,100,Q
10:08:52.911,135.24,100,Q
10:08:52.912,135.24,200,K
10:08:52.912,135.24,100,K
10:08:52.912,135.24,100,Z
10:08:52.912,135.24,100,P
10:08:53.414,135.25,10,D
10:08:53.790,135.24,100,D
10:08:53.894,135.24,100,Q
10:08:53.894,135.24,100,Q
10:08:53.894,135.24,191,Q
10:08:53.894,135.24,100,Q
10:08:53.894,135.24,100,B
10:08:53.895,135.24,100,K
10:08:53.895,135.24,109,Z
10:08:53.895,135.24,100,Z
10:08:53.896,135.24,100,P
10:08:54.616,135.23,100,D
10:08:54.627,135.24,100,V
10:08:55.455,135.23,100,D
10:08:55.668,135.24,50,Q
